candle_end_time,open,high,low,close,amount,info
2010-02-04,3206.431,3242.520,3190.440,3218.802,58972726.000,
2010-02-05,3147.721,3177.420,3129.920,3153.087,59105845.000,
2010-02-08,3152.253,3172.310,3133.810,3150.988,37355951.000,
2010-02-09,3147.761,3178.950,3144.480,3169.190,35953158.000,
2010-02-10,3195.142,3214.460,3182.830,3214.130,34219894.000,
2010-02-11,3216.688,3238.350,3207.170,3220.398,35791052.000,
2010-02-12,3232.879,3253.200,3228.740,3251.278,34058238.000,
2010-02-22,3248.947,3261.950,3232.780,3233.345,38283772.000,
2010-02-23,3225.393,3225.390,3152.930,3198.634,42742898.000,
2010-02-24,3177.082,3244.820,3165.130,3244.483,49989437.000,
2010-02-25,3252.153,3294.140,3249.330,3292.128,67586617.000,
2010-02-26,3286.095,3301.150,3273.690,3281.666,52107288.000,
2010-03-01,3290.007,3330.380,3287.560,3324.423,60504520.000,
2010-03-02,3327.103,3339.890,3299.680,3311.236,57034374.000,
2010-03-03,3313.023,3335.650,3293.920,3335.081,60622732.000,
2010-03-04,3338.674,3345.910,3244.980,3250.573,69346810.000,
2010-03-05,3253.164,3276.400,3239.680,3259.764,45629138.000,
2010-03-08,3268.397,3293.930,3258.030,3286.178,41540876.000,
2010-03-09,3285.620,3322.510,3255.980,3305.863,54199486.000,
2010-03-10,3304.036,3321.080,3267.760,3279.694,46421079.000,
2010-03-11,3282.199,3303.490,3251.700,3276.705,47487754.000,
2010-03-12,3277.309,3284.260,3232.120,3233.126,39957344.000,
2010-03-15,3231.216,3234.820,3171.800,3183.183,37844304.000,
2010-03-16,3183.775,3204.290,3169.100,3204.289,30847780.000,
2010-03-17,3214.216,3274.000,3207.270,3273.916,45800934.000,
2010-03-18,3277.883,3295.370,3256.590,3267.555,46948013.000,
2010-03-19,3270.978,3296.410,3251.140,3293.871,46062187.000,
2010-03-22,3297.824,3313.920,3288.510,3302.628,49439462.000,
2010-03-23,3305.554,3309.120,3272.920,3275.573,46539536.000,
2010-03-24,3282.052,3298.540,3271.030,3276.669,44547966.000,
2010-03-25,3270.390,3270.390,3222.820,3229.128,44984285.000,
2010-03-26,3226.800,3285.390,3220.590,3275.002,47444965.000,
2010-03-29,3295.763,3363.610,3293.670,3358.540,84724910.000,
2010-03-30,3361.353,3372.260,3350.310,3366.708,56436980.000,
2010-03-31,3369.193,3369.900,3338.740,3345.607,53124287.000,
2010-04-01,3349.884,3392.480,3349.880,3391.935,67772669.000,
2010-04-02,3400.139,3412.200,3391.810,3407.346,69073452.000,
2010-04-06,3422.849,3436.290,3386.890,3405.145,65191710.000,
2010-04-07,3403.088,3404.580,3369.020,3386.949,54011228.000,
2010-04-08,3381.306,3381.310,3336.160,3346.744,62185322.000,
2010-04-09,3348.773,3379.400,3342.470,3379.170,51280567.000,
2010-04-12,3388.355,3393.560,3330.300,3351.478,74565150.000,
2010-04-13,3350.726,3401.707,3324.048,3391.716,79907695.000,
2010-04-14,3394.635,3404.520,3377.440,3403.707,60306131.000,
2010-04-15,3407.025,3412.940,3365.880,3394.574,61051685.000,
2010-04-16,3388.286,3388.290,3348.780,3356.332,47140368.000,
2010-04-19,3313.499,3313.500,3175.440,3176.423,88416300.000,
2010-04-20,3176.414,3196.650,3130.960,3173.374,64137859.000,
2010-04-21,3178.877,3237.540,3164.760,3236.679,66928331.000,
2010-04-22,3222.680,3231.990,3177.730,3201.541,71081688.000,
2010-04-23,3198.784,3224.740,3172.580,3190.003,61252679.000,
2010-04-26,3195.457,3207.720,3168.370,3171.997,50894199.000,
2010-04-27,3163.101,3163.100,3060.850,3108.409,65296574.000,
2010-04-28,3080.324,3122.110,3062.090,3097.353,45995406.000,
2010-04-29,3114.941,3130.700,3059.800,3060.694,48260971.000,
2010-04-30,3060.120,3068.130,3014.070,3067.365,54477881.000,
2010-05-04,3005.487,3056.080,2994.920,3019.449,41248610.000,
2010-05-05,2981.777,3036.860,2943.360,3036.394,59670441.000,
2010-05-06,3014.907,3014.910,2895.390,2896.856,58770413.000,
2010-05-07,2835.879,2892.530,2817.150,2836.789,61119399.000,
2010-05-10,2842.366,2872.310,2798.520,2858.233,50209173.000,
2010-05-11,2916.335,2922.130,2790.700,2800.817,58363490.000,
2010-05-12,2781.708,2832.150,2756.420,2818.160,53002271.000,
2010-05-13,2818.578,2886.970,2811.660,2886.911,55145778.000,
2010-05-14,2865.580,2888.090,2849.240,2868.023,42498719.000,
2010-05-17,2828.882,2828.880,2712.440,2714.715,52166847.000,
2010-05-18,2711.407,2781.840,2686.970,2771.348,54509671.000,
2010-05-19,2748.952,2803.700,2723.300,2762.174,45576221.000,
2010-05-20,2739.219,2793.880,2721.070,2726.022,42174803.000,
2010-05-21,2656.419,2769.090,2647.600,2768.791,54475383.000,
2010-05-24,2787.751,2886.370,2787.750,2873.469,74502338.000,
2010-05-25,2851.256,2855.330,2798.020,2813.943,55168327.000,
2010-05-26,2814.444,2839.030,2797.630,2813.944,39858564.000,
2010-05-27,2808.048,2866.860,2771.590,2859.979,53445209.000,
2010-05-28,2885.857,2893.690,2835.070,2850.302,51534989.000,
2010-05-31,2835.334,2857.420,2772.790,2773.264,46216854.000,
2010-06-01,2755.284,2782.290,2710.590,2744.162,44851426.000,
2010-06-02,2729.328,2757.910,2700.070,2757.527,39587020.000,
2010-06-03,2769.096,2787.510,2735.700,2736.076,39587258.000,
2010-06-04,2721.359,2748.480,2713.090,2744.391,32746291.000,
2010-06-07,2692.831,2716.400,2673.340,2695.715,39541993.000,
2010-06-08,2694.106,2720.590,2672.060,2699.336,35140182.000,
2010-06-09,2711.642,2787.820,2687.330,2782.133,60209533.000,
2010-06-10,2755.940,2776.260,2746.110,2750.023,42906334.000,
2010-06-11,2766.196,2782.090,2755.950,2758.866,40558585.000,
2010-06-17,2778.533,2784.920,2742.640,2742.733,32612356.000,
2010-06-18,2739.032,2755.840,2686.610,2696.166,41808344.000,
2010-06-21,2698.984,2784.470,2686.320,2780.663,55261482.000,
2010-06-22,2772.886,2795.320,2766.440,2783.720,39096052.000,
2010-06-23,2768.695,2788.220,2734.050,2758.495,35600350.000,
2010-06-24,2753.712,2783.510,2739.810,2757.498,29220682.000,
2010-06-25,2744.122,2759.450,2715.660,2736.287,30671782.000,
2010-06-28,2734.507,2751.450,2710.090,2716.777,27710044.000,
2010-06-29,2717.465,2724.230,2591.690,2592.019,48758552.000,
2010-06-30,2572.912,2575.820,2546.840,2563.070,35698794.000,
2010-07-01,2557.920,2574.100,2524.570,2526.071,32857646.000,
2010-07-02,2523.035,2542.120,2462.200,2534.105,44914100.000,
2010-07-05,2507.354,2529.430,2476.490,2512.651,32178574.000,
2010-07-06,2504.869,2563.410,2502.930,2562.902,39714762.000,
2010-07-07,2561.106,2580.610,2548.560,2580.477,35720909.000,
2010-07-08,2591.509,2602.230,2564.640,2575.921,34056966.000,
2010-07-09,2578.555,2662.160,2557.260,2647.104,58493045.000,
2010-07-12,2647.420,2689.810,2636.650,2676.220,58462491.000,
2010-07-13,2649.658,2649.660,2618.340,2634.593,43228506.000,
2010-07-14,2640.925,2684.620,2640.540,2653.609,46688860.000,
2010-07-15,2650.334,2680.440,2607.790,2608.519,40440459.000,
2010-07-16,2597.000,2621.330,2573.790,2616.128,35063302.000,
2010-07-19,2592.087,2691.940,2585.010,2682.472,53868070.000,
2010-07-20,2685.459,2746.240,2685.460,2741.503,73128345.000,
2010-07-21,2744.696,2766.200,2733.720,2747.335,70757092.000,
2010-07-22,2738.027,2783.140,2734.070,2781.286,61064806.000,
2010-07-23,2787.521,2806.980,2769.440,2793.076,64518565.000,
2010-07-26,2798.762,2811.950,2775.780,2811.055,53580026.000,
2010-07-27,2803.755,2812.210,2785.370,2795.724,49799884.000,
2010-07-28,2796.483,2866.400,2784.160,2863.724,79985954.000,
2010-07-29,2866.772,2888.600,2852.000,2877.976,95965409.000,
2010-07-30,2871.481,2876.140,2844.680,2868.846,62575591.000,
2010-08-02,2868.279,2922.610,2867.450,2917.275,71743300.000,
2010-08-03,2925.254,2929.610,2865.760,2865.971,81748364.000,
2010-08-04,2858.354,2876.590,2818.250,2876.434,71318039.000,
2010-08-05,2874.660,2877.310,2833.670,2850.829,67157581.000,
2010-08-06,2848.155,2898.530,2821.030,2897.659,74914895.000,
2010-08-09,2894.100,2922.620,2888.040,2918.240,74726391.000,
2010-08-10,2920.404,2925.300,2832.080,2832.638,78435034.000,
2010-08-11,2823.150,2864.360,2823.150,2850.211,54979133.000,
2010-08-12,2822.791,2860.370,2810.100,2816.386,59893227.000,
2010-08-13,2818.410,2856.040,2799.220,2855.547,58507721.000,
2010-08-16,2851.219,2927.690,2843.020,2922.083,81068043.000,
2010-08-17,2927.258,2949.730,2917.830,2942.291,76452912.000,
2010-08-18,2945.979,2962.750,2924.670,2937.362,70747600.000,
2010-08-19,2940.767,2975.190,2928.010,2955.395,76924865.000,
2010-08-20,2943.334,2951.960,2892.640,2898.333,71663306.000,
2010-08-23,2895.707,2920.540,2886.660,2896.192,48915517.000,
2010-08-24,2892.129,2933.120,2866.800,2911.827,61093796.000,
2010-08-25,2893.986,2904.662,2842.249,2843.023,63610621.000,
2010-08-26,2853.100,2868.880,2836.130,2850.090,48670442.000,
2010-08-27,2847.450,2861.070,2833.420,2858.570,40789582.000,
2010-08-30,2874.250,2921.080,2872.920,2915.010,65749882.000,
2010-08-31,2905.150,2910.060,2889.810,2903.190,65766104.000,
2010-09-01,2907.660,2931.760,2859.170,2884.040,76975578.000,
2010-09-02,2917.740,2931.550,2903.030,2921.390,70700851.000,
2010-09-03,2926.940,2929.550,2891.880,2920.210,72641027.000,
2010-09-06,2935.890,2980.420,2935.890,2975.090,93855681.000,
2010-09-07,2979.300,2991.440,2959.900,2983.110,73519361.000,
2010-09-08,2970.000,2982.720,2953.840,2980.970,72872002.000,
2010-09-09,2986.870,2986.870,2922.200,2926.460,81395554.000,
2010-09-10,2928.000,2940.790,2890.030,2932.550,65086704.000,
2010-09-13,2933.590,2977.080,2925.420,2962.320,67279900.000,
2010-09-14,2971.550,2984.470,2954.510,2965.010,70105903.000,
2010-09-15,2965.540,2965.540,2905.630,2913.190,71619642.000,
2010-09-16,2908.320,2917.850,2834.030,2857.790,74074284.000,
2010-09-17,2864.720,2877.080,2847.680,2861.370,51938867.000,
2010-09-20,2865.040,2872.220,2829.760,2849.830,50283104.000,
2010-09-21,2859.430,2869.380,2844.120,2857.480,35751881.000,
2010-09-27,2869.930,2905.530,2864.210,2905.030,49071823.000,
2010-09-28,2900.540,2900.540,2875.660,2880.910,58660826.000,
2010-09-29,2877.270,2908.730,2866.850,2874.810,56782236.000,
2010-09-30,2859.060,2935.590,2857.420,2935.570,63000247.000,
2010-10-08,2965.650,3055.840,2963.240,3044.230,99994720.000,
2010-10-11,3069.190,3154.200,3069.190,3132.900,158734904.000,
2010-10-12,3121.640,3173.850,3106.220,3172.730,127361705.000,
2010-10-13,3176.890,3221.650,3165.580,3217.580,144607773.000,
2010-10-14,3245.130,3286.020,3215.030,3224.140,179611838.000,
2010-10-15,3204.720,3327.680,3199.120,3327.680,193414140.000,
2010-10-18,3345.800,3390.010,3288.780,3306.160,217882051.000,
2010-10-19,3300.520,3375.870,3280.000,3375.670,130441791.000,
2010-10-20,3304.220,3439.230,3301.010,3396.880,166528460.000,
2010-10-21,3404.720,3418.090,3344.960,3374.690,123883245.000,
2010-10-22,3365.600,3408.490,3346.110,3378.660,116361857.000,
2010-10-25,3386.850,3481.350,3366.430,3481.080,145433105.000,
2010-10-26,3491.470,3499.820,3436.460,3466.080,142636999.000,
2010-10-27,3451.430,3490.220,3398.090,3403.870,123761570.000,
2010-10-28,3390.430,3420.890,3371.440,3397.690,98349456.000,
2010-10-29,3400.260,3404.600,3351.600,3379.980,100458970.000,
2010-11-01,3390.410,3473.000,3390.410,3473.000,126269148.000,
2010-11-02,3484.230,3522.180,3449.720,3463.130,154911450.000,
2010-11-03,3462.740,3474.710,3419.080,3420.340,126359303.000,
2010-11-04,3426.460,3480.930,3419.640,3480.500,116799481.000,
2010-11-05,3538.990,3554.470,3498.280,3520.800,137688027.000,
2010-11-08,3534.190,3549.300,3506.380,3548.570,126470759.000,
2010-11-09,3547.440,3547.440,3498.620,3523.950,122454533.000,
2010-11-10,3507.200,3508.270,3470.970,3499.110,120078578.000,
2010-11-11,3490.740,3557.990,3484.890,3509.980,138976233.000,
2010-11-12,3484.610,3497.060,3284.350,3291.830,160733850.000,
2010-11-15,3298.740,3319.980,3241.760,3314.890,102315724.000,
2010-11-16,3311.620,3311.620,3155.480,3169.540,108307072.000,
2010-11-17,3124.110,3168.930,3087.510,3103.910,83258080.000,
2010-11-18,3134.940,3158.630,3097.390,3147.960,65697292.000,
2010-11-19,3168.170,3178.850,3076.210,3178.850,83347654.000,
2010-11-22,3148.220,3200.470,3137.750,3171.940,83212776.000,
2010-11-23,3156.480,3156.480,3061.620,3107.180,77399591.000,
2010-11-24,3088.990,3177.410,3088.990,3177.040,75332083.000,
2010-11-25,3197.970,3227.050,3172.280,3223.480,83442094.000,
2010-11-26,3214.130,3224.520,3170.360,3194.850,64467824.000,
2010-11-29,3183.540,3206.760,3159.460,3190.050,58994892.000,
2010-11-30,3187.530,3205.780,3060.440,3136.990,85762355.000,
2010-12-01,3127.260,3150.440,3111.650,3136.020,48882668.000,
2010-12-02,3185.760,3194.230,3154.320,3155.060,61023908.000,
2010-12-03,3161.930,3171.380,3134.420,3158.160,50475354.000,
2010-12-06,3168.880,3185.330,3140.550,3165.570,56362630.000,
2010-12-07,3152.730,3214.690,3112.220,3200.340,58483653.000,
2010-12-08,3194.900,3215.280,3166.770,3171.880,59515663.000,
2010-12-09,3156.000,3175.050,3122.200,3123.370,66152965.000,
2010-12-10,3107.380,3172.160,3101.080,3161.980,57108105.000,
2010-12-13,3176.330,3261.340,3173.560,3261.060,95713739.000,
2010-12-14,3270.200,3279.360,3254.180,3269.470,84104241.000,
2010-12-15,3270.780,3282.770,3242.520,3247.640,72269785.000,
2010-12-16,3246.010,3258.390,3224.120,3230.670,56799625.000,
2010-12-17,3229.300,3232.840,3212.580,3225.660,44919147.000,
2010-12-20,3239.020,3249.760,3118.000,3178.660,74759693.000,
2010-12-21,3184.700,3251.550,3168.890,3249.510,79852420.000,
2010-12-22,3253.820,3263.450,3201.670,3215.450,69936258.000,
2010-12-23,3210.670,3237.640,3183.150,3188.610,61315847.000,
2010-12-24,3170.640,3187.720,3139.450,3162.960,55137767.000,
2010-12-27,3176.110,3219.660,3092.260,3099.710,70017107.000,
2010-12-28,3084.820,3095.360,3041.330,3044.930,56325749.000,
2010-12-29,3049.930,3062.560,3025.220,3061.830,45192775.000,
2010-12-30,3063.050,3079.910,3027.900,3064.100,54281429.000,
2010-12-31,3069.050,3129.450,3067.110,3128.260,62566078.000,
2011-01-04,3155.560,3194.360,3143.600,3189.680,85410440.000,
2011-01-05,3170.180,3193.780,3158.870,3175.660,79268810.000,
2011-01-06,3177.830,3198.050,3152.570,3159.640,59681092.000,
2011-01-07,3156.360,3209.900,3141.120,3166.620,84093233.000,
2011-01-10,3162.080,3182.780,3102.430,3108.190,65494406.000,
2011-01-11,3096.250,3131.290,3084.510,3124.920,56985917.000,
2011-01-12,3135.180,3153.430,3099.410,3142.340,58498518.000,
2011-01-13,3153.990,3157.040,3127.160,3141.280,51936988.000,
2011-01-14,3129.670,3129.670,3083.510,3091.860,53351439.000,
2011-01-17,3067.430,3078.880,2968.610,2974.350,66807562.000,
2011-01-18,2965.420,2984.470,2947.600,2977.650,42964564.000,
2011-01-19,2978.460,3045.600,2967.240,3044.850,56571942.000,
2011-01-20,3037.860,3037.860,2944.500,2944.710,61046643.000,
2011-01-21,2935.230,3030.260,2935.140,2983.460,73102966.000,
2011-01-24,2986.090,2999.200,2943.920,2954.230,65472545.000,
2011-01-25,2949.650,2960.590,2919.160,2938.650,48982689.000,
2011-01-26,2939.770,2982.320,2939.360,2978.430,43374979.000,
2011-01-27,2953.590,3037.160,2935.270,3026.470,82585919.000,
2011-01-28,3020.120,3047.270,3011.380,3036.740,63013589.000,
2011-01-31,3035.420,3076.550,3032.450,3076.510,67105914.000,
2011-02-01,3083.490,3087.230,3062.830,3077.280,49862530.000,
2011-02-09,3055.400,3087.550,3031.750,3040.950,60394145.000,
2011-02-10,3034.080,3105.320,3024.350,3104.160,66603662.000,
2011-02-11,3100.270,3133.500,3092.580,3120.960,75975553.000,
2011-02-14,3123.250,3227.430,3123.250,3219.140,121302331.000,
2011-02-15,3223.220,3259.640,3215.620,3217.670,109554438.000,
2011-02-16,3211.140,3248.850,3195.470,3248.530,91334283.000,
2011-02-17,3255.630,3265.260,3218.910,3245.910,88964695.000,
2011-02-18,3240.050,3242.370,3203.120,3211.880,75378684.000,
2011-02-21,3192.150,3258.280,3189.850,3257.910,79399776.000,
2011-02-22,3267.610,3269.050,3161.830,3163.580,107863741.000,
2011-02-23,3152.440,3182.190,3145.990,3174.740,71324854.000,
2011-02-24,3170.240,3195.690,3157.970,3190.940,66486893.000,
2011-02-25,3190.870,3213.790,3159.850,3197.620,61619275.000,
2011-02-28,3200.680,3241.600,3178.830,3239.560,76630663.000,
2011-03-01,3241.710,3273.510,3235.750,3254.890,88566954.000,
2011-03-02,3237.120,3257.420,3202.830,3243.300,80910641.000,
2011-03-03,3248.160,3271.640,3221.040,3221.720,101219997.000,
2011-03-04,3223.510,3273.660,3217.480,3270.670,80013915.000,
2011-03-07,3287.410,3337.470,3287.410,3334.510,118187197.000,
2011-03-08,3335.710,3342.710,3311.720,3337.460,84878655.000,
2011-03-09,3344.100,3355.490,3322.700,3338.860,78026361.000,
2011-03-10,3330.440,3330.440,3279.330,3280.260,78212642.000,
2011-03-11,3263.080,3290.700,3240.180,3247.380,67208335.000,
2011-03-14,3238.910,3263.910,3230.110,3262.920,63689783.000,
2011-03-15,3250.590,3250.590,3147.960,3203.960,96033979.000,
2011-03-16,3204.920,3250.880,3202.930,3248.200,78859520.000,
2011-03-17,3216.290,3240.380,3185.080,3197.100,85687114.000,
2011-03-18,3228.920,3239.960,3205.140,3215.690,61340161.000,
2011-03-21,3220.680,3236.280,3194.150,3207.110,59105037.000,
2011-03-22,3217.800,3227.800,3175.930,3222.960,57248684.000,
2011-03-23,3222.320,3267.000,3216.650,3264.930,72077585.000,
2011-03-24,3269.570,3273.370,3250.020,3251.360,61304244.000,
2011-03-25,3256.180,3304.260,3254.680,3294.480,86895979.000,
2011-03-28,3307.410,3328.070,3286.860,3290.570,97684300.000,
2011-03-29,3288.560,3309.200,3256.340,3257.980,105280164.000,
2011-03-30,3256.720,3274.980,3233.110,3256.080,78336337.000,
2011-03-31,3257.160,3264.960,3210.170,3223.290,64503880.000,
2011-04-01,3227.560,3272.770,3220.910,3272.730,63094722.000,
2011-04-06,3269.190,3315.300,3268.760,3311.070,105823674.000,
2011-04-07,3313.470,3330.800,3302.820,3324.420,84681762.000,
2011-04-08,3321.540,3353.890,3314.090,3353.360,73929210.000,
2011-04-11,3363.370,3380.530,3331.170,3333.430,104420545.000,
2011-04-12,3324.750,3350.160,3307.480,3326.770,101938506.000,
2011-04-13,3311.320,3372.030,3296.510,3372.030,87036338.000,
2011-04-14,3374.320,3378.700,3347.490,3353.560,88972241.000,
2011-04-15,3345.130,3378.110,3323.560,3358.940,78514874.000,
2011-04-18,3346.150,3372.900,3335.600,3359.440,86582624.000,
2011-04-19,3334.910,3334.910,3290.740,3295.810,85106933.000,
2011-04-20,3300.420,3311.730,3281.830,3295.760,72343318.000,
2011-04-21,3312.270,3330.240,3301.940,3317.370,73240424.000,
2011-04-22,3317.080,3325.460,3291.640,3299.940,67171455.000,
2011-04-25,3292.480,3292.480,3247.690,3249.570,74421829.000,
2011-04-26,3242.530,3257.800,3216.210,3230.960,59096417.000,
2011-04-27,3242.620,3256.410,3189.040,3209.500,62443567.000,
2011-04-28,3224.410,3237.190,3160.410,3161.780,65050235.000,
2011-04-29,3161.160,3193.600,3147.140,3192.720,53683065.000,
2011-05-03,3192.840,3212.050,3164.930,3211.130,54998910.000,
2011-05-04,3192.840,3193.450,3120.960,3129.030,66716340.000,
2011-05-05,3115.000,3136.900,3105.850,3126.120,52567747.000,
2011-05-06,3093.810,3141.680,3083.910,3121.400,55352186.000,
2011-05-09,3126.260,3149.940,3118.140,3129.760,46027404.000,
2011-05-10,3135.150,3153.300,3121.750,3153.220,40932995.000,
2011-05-11,3153.650,3164.650,3127.490,3145.080,47688533.000,
2011-05-12,3123.160,3142.400,3101.140,3101.600,48799501.000,
2011-05-13,3105.300,3128.440,3080.190,3128.090,46895951.000,
2011-05-16,3120.440,3137.600,3098.780,3100.460,45194319.000,
2011-05-17,3097.070,3136.230,3076.950,3116.030,51203731.000,
2011-05-18,3109.290,3145.700,3106.550,3139.380,39641768.000,
2011-05-19,3148.350,3154.940,3118.620,3120.640,43110782.000,
2011-05-20,3120.580,3133.430,3113.270,3121.600,38468012.000,
2011-05-23,3115.310,3115.310,3021.450,3022.980,55902472.000,
2011-05-24,3013.720,3029.750,2999.890,3026.220,41608944.000,
2011-05-25,3020.320,3030.990,2988.090,2990.340,39289704.000,
2011-05-26,3011.470,3021.200,2977.600,2978.380,37003747.000,
2011-05-27,2980.720,2996.600,2962.070,2963.310,42770905.000,
2011-05-30,2956.570,2982.580,2942.360,2954.510,34671160.000,
2011-05-31,2958.610,3001.730,2946.150,3001.560,39689399.000,
2011-06-01,2996.080,3006.560,2985.710,3004.170,38419327.000,
2011-06-02,2970.630,2984.490,2923.020,2955.710,52617867.000,
2011-06-03,2951.580,2993.900,2951.200,2986.350,39076164.000,
2011-06-07,2977.680,3006.570,2974.360,3004.260,36852332.000,
2011-06-08,3003.580,3012.810,2965.920,3008.650,42908758.000,
2011-06-09,3000.400,3004.060,2951.890,2951.890,47496636.000,
2011-06-10,2947.930,2964.080,2925.870,2961.930,42201882.000,
2011-06-13,2940.390,2957.520,2921.750,2950.350,38351668.000,
